emg_key,participant_id,source,n_cycles,corr_med,lag_med,corr_mean,lag_mean
EMG_07_R_M_gluteus_maximus,RD0072,mat_sim2,4,0.9661644170546153,0.5,0.9640278195346765,0.25
EMG_07_R_M_gluteus_maximus,RD0072,mat_raw,4,0.6307185656805312,0.0,0.6574894539834035,0.0
EMG_07_R_M_gluteus_maximus,RD0072,c3d_step4,4,0.9796135991043957,0.0,0.9750823094111121,-0.25
EMG_07_R_M_gluteus_maximus,RD0072,c3d_raw,4,0.6307185656805312,0.0,0.6574894539834035,0.0
EMG_07_R_M_gluteus_maximus,RD0075,mat_step4,7,0.9765230746947561,0.0,0.9487754738695597,0.0
EMG_07_R_M_gluteus_maximus,RD0075,mat_sim2,7,0.9394931336712926,0.0,0.8916282901026366,-0.14285714285714285
EMG_07_R_M_gluteus_maximus,RD0075,mat_raw,7,0.42437834532053753,0.0,0.389124072855823,0.7142857142857143
EMG_07_R_M_gluteus_maximus,RD0075,c3d_step4,7,0.9765230746947782,0.0,0.9487754738695712,0.0
EMG_07_R_M_gluteus_maximus,RD0075,c3d_raw,7,0.42437834532053753,0.0,0.389124072855823,0.7142857142857143
EMG_07_R_M_gluteus_maximus,RD0079,mat_step4,9,0.9880699607821695,0.0,0.9822826690986258,-0.3333333333333333
EMG_07_R_M_gluteus_maximus,RD0079,mat_sim2,9,0.9487888099278396,0.0,0.9125532073576481,-0.1111111111111111
EMG_07_R_M_gluteus_maximus,RD0079,mat_raw,9,0.8136091086530413,0.0,0.8220538672303719,0.0
EMG_07_R_M_gluteus_maximus,RD0079,c3d_step4,9,0.9880699607821727,0.0,0.9822826690986355,-0.3333333333333333
EMG_07_R_M_gluteus_maximus,RD0079,c3d_raw,9,0.8136091086530413,0.0,0.8220538672303719,0.0
EMG_07_R_M_gluteus_maximus,RD0080,mat_step4,18,0.9913589826678444,0.0,0.9885665958377358,0.16666666666666666
EMG_07_R_M_gluteus_maximus,RD0080,mat_sim2,18,0.9671183630549345,0.0,0.955804129276642,0.05555555555555555
EMG_07_R_M_gluteus_maximus,RD0080,mat_raw,18,0.6197016705004017,0.0,0.611677855261528,0.05555555555555555
EMG_07_R_M_gluteus_maximus,RD0080,c3d_step4,18,0.991358982667849,0.0,0.9885665958377362,0.16666666666666666
EMG_07_R_M_gluteus_maximus,RD0080,c3d_raw,18,0.6197016705004017,0.0,0.611677855261528,0.05555555555555555
EMG_07_R_M_gluteus_maximus,RD71,mat_step4,4,0.9639946689032297,0.5,0.9635742226132715,0.0
EMG_07_R_M_gluteus_maximus,RD71,mat_sim2,4,0.8861677065877173,0.0,0.8824468386565864,0.0
EMG_07_R_M_gluteus_maximus,RD71,mat_raw,4,0.5492720845163779,0.0,0.5462587023494484,0.0
EMG_07_R_M_gluteus_maximus,RD71,c3d_step4,4,0.9639946689032168,0.5,0.9635742226132598,0.0
EMG_07_R_M_gluteus_maximus,RD71,c3d_raw,4,0.5492720845163779,0.0,0.5462587023494484,0.0
EMG_07_R_M_m_gluteus_maximus,RD0002,c3d_step4,4,0.995047358124082,0.5,0.9948762459906979,0.25
EMG_07_R_M_m_gluteus_maximus,RD0002,c3d_raw,4,0.6291270666796991,0.0,0.6073850173355447,0.25
EMG_08_R_M_gluteus_medius,RD0001,mat_step4,17,0.9823916647703878,0.0,0.9759409556672606,0.058823529411764705
EMG_08_R_M_gluteus_medius,RD0001,mat_sim2,17,0.9684536812985137,0.0,0.9603754914791182,0.0
EMG_08_R_M_gluteus_medius,RD0001,mat_raw,17,0.7186842001852687,0.0,0.7201393152840051,0.11764705882352941
EMG_08_R_M_gluteus_medius,RD0001,c3d_step4,17,0.9823916647704121,0.0,0.9759409556672614,0.058823529411764705
EMG_08_R_M_gluteus_medius,RD0001,c3d_raw,17,0.7186842001852687,0.0,0.7201393152840051,0.11764705882352941
EMG_08_R_M_gluteus_medius,RD0002,mat_step4,18,0.9504102676077106,0.0,0.949500205990427,0.1111111111111111
EMG_08_R_M_gluteus_medius,RD0002,mat_sim2,18,0.9171930217984472,0.0,0.9136377846714628,0.05555555555555555
EMG_08_R_M_gluteus_medius,RD0002,mat_raw,18,0.3752705733982521,0.0,0.4016634198286429,0.7777777777777778
EMG_08_R_M_gluteus_medius,RD0006,mat_step4,14,0.9768669288929607,0.0,0.9701070831553896,0.14285714285714285
EMG_08_R_M_gluteus_medius,RD0006,mat_sim2,14,0.9432914807579093,0.0,0.9403181434311031,0.14285714285714285
EMG_08_R_M_gluteus_medius,RD0006,mat_raw,14,0.3227788968103874,0.0,0.35943460338269617,-0.5
EMG_08_R_M_gluteus_medius,RD0006,c3d_step4,14,0.9768669288929792,0.0,0.9701070831553977,0.14285714285714285
EMG_08_R_M_gluteus_medius,RD0006,c3d_raw,14,0.3227788968103874,0.0,0.35943460338269617,-0.5
EMG_08_R_M_gluteus_medius,RD0012,mat_step4,22,0.9813013608526724,0.0,0.9723451089627253,0.045454545454545456
EMG_08_R_M_gluteus_medius,RD0012,mat_sim2,22,0.9251963337154517,0.0,0.9146943005568381,0.09090909090909091
EMG_08_R_M_gluteus_medius,RD0012,mat_raw,22,0.4285633639417325,0.0,0.4312685682723299,-1.0454545454545454
EMG_08_R_M_gluteus_medius,RD0012,c3d_step4,22,0.98130136085267,0.0,0.9723451089627247,0.045454545454545456
EMG_08_R_M_gluteus_medius,RD0012,c3d_raw,22,0.4285633639417325,0.0,0.4312685682723299,-1.0454545454545454
EMG_08_R_M_gluteus_medius,RD0016,mat_step4,18,0.9753369205755662,0.0,0.9724854252380316,-0.05555555555555555
EMG_08_R_M_gluteus_medius,RD0016,mat_sim2,18,0.9550414097290791,0.0,0.9360586102818432,-0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0016,mat_raw,18,0.3321966032246858,0.0,0.3382516477414763,0.6111111111111112
EMG_08_R_M_gluteus_medius,RD0016,c3d_step4,21,0.9743164782213319,0.0,0.9705732992280232,0.047619047619047616
EMG_08_R_M_gluteus_medius,RD0016,c3d_raw,21,0.37768714811102216,0.0,0.3777211802251276,0.19047619047619047
EMG_08_R_M_gluteus_medius,RD0024,mat_step4,16,0.9834305914176457,0.0,0.9788635068090066,0.0
EMG_08_R_M_gluteus_medius,RD0024,mat_sim2,16,0.9533944458603782,0.0,0.9408566708224156,0.0625
EMG_08_R_M_gluteus_medius,RD0024,mat_raw,16,0.6116874473716474,0.0,0.5531411173690133,0.1875
EMG_08_R_M_gluteus_medius,RD0024,c3d_step4,16,0.9834305914176424,0.0,0.9788635068090055,0.0
EMG_08_R_M_gluteus_medius,RD0024,c3d_raw,16,0.6116874473716474,0.0,0.5531411173690133,0.1875
EMG_08_R_M_gluteus_medius,RD0028,mat_step4,12,0.9871582053536084,0.0,0.9867821492844175,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0028,mat_sim2,12,0.9678309551024478,0.0,0.963360515112936,-0.08333333333333333
EMG_08_R_M_gluteus_medius,RD0028,mat_raw,12,0.43536052077785226,0.0,0.45155377425112236,-0.08333333333333333
EMG_08_R_M_gluteus_medius,RD0028,c3d_step4,12,0.9871582053536105,0.0,0.9867821492844162,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0028,c3d_raw,12,0.43536052077785226,0.0,0.45155377425112236,-0.08333333333333333
EMG_08_R_M_gluteus_medius,RD0029,mat_step4,15,0.9855749555909737,0.0,0.9841743506503792,0.0
EMG_08_R_M_gluteus_medius,RD0029,mat_sim2,15,0.9681261511254332,0.0,0.9663966722464236,0.13333333333333333
EMG_08_R_M_gluteus_medius,RD0029,mat_raw,15,0.395178761188033,0.0,0.43835342696593954,-0.5333333333333333
EMG_08_R_M_gluteus_medius,RD0029,c3d_step4,15,0.9855749555909784,0.0,0.98417435065038,0.0
EMG_08_R_M_gluteus_medius,RD0029,c3d_raw,15,0.395178761188033,0.0,0.43835342696593954,-0.5333333333333333
EMG_08_R_M_gluteus_medius,RD0035,mat_step4,13,0.9522131632066074,0.0,0.9099539170305369,4.538461538461538
EMG_08_R_M_gluteus_medius,RD0035,mat_sim2,13,0.9441967543997469,0.0,0.8967806901775125,4.3076923076923075
EMG_08_R_M_gluteus_medius,RD0035,mat_raw,13,0.5169571541726221,0.0,0.47021384366149693,-0.23076923076923078
EMG_08_R_M_gluteus_medius,RD0035,c3d_step4,13,0.9522131632066168,0.0,0.9099539170305543,4.538461538461538
EMG_08_R_M_gluteus_medius,RD0035,c3d_raw,13,0.5169571541726221,0.0,0.47021384366149693,-0.23076923076923078
EMG_08_R_M_gluteus_medius,RD0036,mat_step4,22,0.9572182066752738,0.0,0.9165565202378917,1.1818181818181819
EMG_08_R_M_gluteus_medius,RD0036,mat_sim2,22,0.8733032439273272,0.0,0.848048900274128,1.2727272727272727
EMG_08_R_M_gluteus_medius,RD0036,mat_raw,22,0.6244148827174056,0.0,0.6132666672690817,-2.409090909090909
EMG_08_R_M_gluteus_medius,RD0036,c3d_step4,22,0.9572182066753048,0.0,0.9165565202379082,1.1818181818181819
EMG_08_R_M_gluteus_medius,RD0036,c3d_raw,22,0.6244148827174056,0.0,0.6132666672690817,-2.409090909090909
EMG_08_R_M_gluteus_medius,RD0037,mat_step4,8,0.9648069175611214,0.0,0.9554010336153982,0.25
EMG_08_R_M_gluteus_medius,RD0037,mat_sim2,8,0.9277327615295303,0.5,0.9193105360008209,0.125
EMG_08_R_M_gluteus_medius,RD0037,mat_raw,8,0.4607195515310798,0.0,0.44851235940705547,-0.25
EMG_08_R_M_gluteus_medius,RD0037,c3d_step4,8,0.9648069175611588,0.0,0.9554010336154185,0.25
EMG_08_R_M_gluteus_medius,RD0037,c3d_raw,8,0.4607195515310798,0.0,0.44851235940705547,-0.25
EMG_08_R_M_gluteus_medius,RD0041,mat_step4,23,0.9304440670560253,0.0,0.9311609782373906,0.043478260869565216
EMG_08_R_M_gluteus_medius,RD0041,mat_sim2,23,0.8835763213698896,0.0,0.8700572330708825,-0.043478260869565216
EMG_08_R_M_gluteus_medius,RD0041,mat_raw,23,0.7386922673908004,0.0,0.7508227272316338,-0.043478260869565216
EMG_08_R_M_gluteus_medius,RD0041,c3d_step4,23,0.9304440670560332,0.0,0.9311609782373986,0.043478260869565216
EMG_08_R_M_gluteus_medius,RD0041,c3d_raw,23,0.7386922673908004,0.0,0.7508227272316338,-0.043478260869565216
EMG_08_R_M_gluteus_medius,RD0043,mat_step4,15,0.9802780358565616,0.0,0.9752442289040978,0.06666666666666667
EMG_08_R_M_gluteus_medius,RD0043,mat_sim2,15,0.9638241667554296,0.0,0.9627048727220927,-0.13333333333333333
EMG_08_R_M_gluteus_medius,RD0043,mat_raw,15,0.44154585260645735,0.0,0.4556854668757092,0.0
EMG_08_R_M_gluteus_medius,RD0043,c3d_step4,15,0.9802780358565555,0.0,0.9752442289041034,0.06666666666666667
EMG_08_R_M_gluteus_medius,RD0043,c3d_raw,15,0.44154585260645735,0.0,0.4556854668757092,0.0
EMG_08_R_M_gluteus_medius,RD0044,mat_step4,6,0.9774604929722066,0.0,0.9757836000557605,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0044,mat_sim2,6,0.9404499874849603,0.0,0.9381033748132034,0.0
EMG_08_R_M_gluteus_medius,RD0044,mat_raw,6,0.535920967720666,0.0,0.4974314742117159,1.3333333333333333
EMG_08_R_M_gluteus_medius,RD0044,c3d_step4,6,0.9774604929722128,0.0,0.9757836000557653,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0044,c3d_raw,6,0.535920967720666,0.0,0.4974314742117159,1.3333333333333333
EMG_08_R_M_gluteus_medius,RD0045,mat_step4,4,0.9858295681352067,0.0,0.9835085148239011,0.0
EMG_08_R_M_gluteus_medius,RD0045,mat_sim2,4,0.9651654605450619,0.0,0.9654359789195962,0.0
EMG_08_R_M_gluteus_medius,RD0045,mat_raw,4,0.5677476862151201,0.0,0.5287686176051432,0.0
EMG_08_R_M_gluteus_medius,RD0045,c3d_step4,4,0.9858295681352127,0.0,0.9835085148239002,0.0
EMG_08_R_M_gluteus_medius,RD0045,c3d_raw,4,0.5677476862151201,0.0,0.5287686176051432,0.0
EMG_08_R_M_gluteus_medius,RD0047,mat_step4,6,0.942346150099586,0.0,0.9311063202526192,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0047,mat_sim2,6,0.917909738006114,0.0,0.8889849720606118,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0047,mat_raw,6,0.7335877747865841,0.0,0.6896745184773363,-2.3333333333333335
EMG_08_R_M_gluteus_medius,RD0047,c3d_step4,6,0.9423461500996031,0.0,0.9311063202526143,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0047,c3d_raw,6,0.7335877747865841,0.0,0.6896745184773363,-2.3333333333333335
EMG_08_R_M_gluteus_medius,RD0050,mat_step4,12,0.9761603747172094,0.0,0.9766038676710229,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0050,mat_sim2,12,0.9498357528836623,0.0,0.939508993375275,0.08333333333333333
EMG_08_R_M_gluteus_medius,RD0050,mat_raw,12,0.48060801362926436,0.0,0.49678746199290735,-0.25
EMG_08_R_M_gluteus_medius,RD0050,c3d_step4,12,0.9761603747172061,0.0,0.9766038676710266,0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0050,c3d_raw,12,0.48060801362926436,0.0,0.49678746199290735,-0.25
EMG_08_R_M_gluteus_medius,RD0051,mat_step4,8,0.9777548494763921,0.0,0.9606837291495984,0.125
EMG_08_R_M_gluteus_medius,RD0051,mat_sim2,8,0.9667927286504424,0.0,0.9466228584058543,0.0
EMG_08_R_M_gluteus_medius,RD0051,mat_raw,8,0.3694724970010209,0.0,0.41334388889443663,-0.375
EMG_08_R_M_gluteus_medius,RD0051,c3d_step4,8,0.9777548494763943,0.0,0.9606837291495972,0.125
EMG_08_R_M_gluteus_medius,RD0051,c3d_raw,8,0.3694724970010209,0.0,0.41334388889443663,-0.375
EMG_08_R_M_gluteus_medius,RD0052,mat_step4,16,0.9819805941185934,0.0,0.9734063351869835,0.0
EMG_08_R_M_gluteus_medius,RD0052,mat_sim2,16,0.953527171906319,0.0,0.9379351829678182,0.0625
EMG_08_R_M_gluteus_medius,RD0052,mat_raw,16,0.37032084971575907,0.0,0.39108697600775466,-0.25
EMG_08_R_M_gluteus_medius,RD0052,c3d_step4,16,0.9819805941186073,0.0,0.9734063351869844,0.0
EMG_08_R_M_gluteus_medius,RD0052,c3d_raw,16,0.37032084971575907,0.0,0.39108697600775466,-0.25
EMG_08_R_M_gluteus_medius,RD0055,mat_step4,4,0.9746917265582604,0.0,0.9523617876925892,-0.25
EMG_08_R_M_gluteus_medius,RD0055,mat_sim2,4,0.9693630267676532,0.0,0.9389273204856811,0.25
EMG_08_R_M_gluteus_medius,RD0055,mat_raw,4,0.5652527422077913,0.0,0.5625005818743837,0.0
EMG_08_R_M_gluteus_medius,RD0055,c3d_step4,4,0.9746917265582664,0.0,0.9523617876925833,-0.25
EMG_08_R_M_gluteus_medius,RD0055,c3d_raw,4,0.5652527422077913,0.0,0.5625005818743837,0.0
EMG_08_R_M_gluteus_medius,RD0057,mat_step4,17,0.9820373785956689,0.0,0.9710930473765016,1.1176470588235294
EMG_08_R_M_gluteus_medius,RD0057,mat_sim2,17,0.8513067845502785,0.0,0.8428876342459315,1.0588235294117647
EMG_08_R_M_gluteus_medius,RD0057,mat_raw,17,0.35119558080996144,0.0,0.3872204077379302,-2.176470588235294
EMG_08_R_M_gluteus_medius,RD0057,c3d_step4,17,0.9820373785956735,0.0,0.971093047376505,1.1176470588235294
EMG_08_R_M_gluteus_medius,RD0057,c3d_raw,17,0.35119558080996144,0.0,0.3872204077379302,-2.176470588235294
EMG_08_R_M_gluteus_medius,RD0059,mat_step4,9,0.9841927822231836,0.0,0.9808893031576245,0.0
EMG_08_R_M_gluteus_medius,RD0059,mat_sim2,9,0.9514571067676735,0.0,0.9508951577778278,0.0
EMG_08_R_M_gluteus_medius,RD0059,mat_raw,9,0.5118698441725366,0.0,0.4974322071541427,0.2222222222222222
EMG_08_R_M_gluteus_medius,RD0059,c3d_step4,9,0.9841927822231911,0.0,0.9808893031576278,0.0
EMG_08_R_M_gluteus_medius,RD0059,c3d_raw,9,0.5118698441725366,0.0,0.4974322071541427,0.2222222222222222
EMG_08_R_M_gluteus_medius,RD0060,mat_step4,6,0.9684686113983297,0.0,0.9580281701049765,0.5
EMG_08_R_M_gluteus_medius,RD0060,mat_sim2,6,0.9522929066755461,0.0,0.9356744944022984,-0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0060,mat_raw,6,0.525186491420386,0.0,0.5215249391685827,0.0
EMG_08_R_M_gluteus_medius,RD0060,c3d_step4,6,0.9684686113983376,0.0,0.9580281701049863,0.5
EMG_08_R_M_gluteus_medius,RD0060,c3d_raw,6,0.525186491420386,0.0,0.5215249391685827,0.0
EMG_08_R_M_gluteus_medius,RD0064,mat_step4,16,0.9868147581231549,0.0,0.9829492987045807,0.25
EMG_08_R_M_gluteus_medius,RD0064,mat_sim2,16,0.9645818654511658,0.0,0.9568273774165514,0.0
EMG_08_R_M_gluteus_medius,RD0064,mat_raw,16,0.4055138361301669,0.0,0.4273374896619899,-1.3125
EMG_08_R_M_gluteus_medius,RD0064,c3d_step4,16,0.9868147581231597,0.0,0.9829492987045816,0.25
EMG_08_R_M_gluteus_medius,RD0064,c3d_raw,16,0.4055138361301669,0.0,0.4273374896619899,-1.3125
EMG_08_R_M_gluteus_medius,RD0072,mat_step4,4,0.8732689486940305,1.5,0.8375853184533408,19.75
EMG_08_R_M_gluteus_medius,RD0072,mat_sim2,4,0.6615294993026491,-69.0,0.668831644987572,-53.75
EMG_08_R_M_gluteus_medius,RD0072,mat_raw,4,0.405995854050472,-77.5,0.4940232216531734,-58.5
EMG_08_R_M_gluteus_medius,RD0072,c3d_step4,4,0.8732689486940282,1.5,0.837585318453322,19.75
EMG_08_R_M_gluteus_medius,RD0072,c3d_raw,4,0.405995854050472,-77.5,0.4940232216531734,-58.5
EMG_08_R_M_gluteus_medius,RD0075,mat_step4,7,0.9609349669088406,0.0,0.9596798184112183,-0.14285714285714285
EMG_08_R_M_gluteus_medius,RD0075,mat_sim2,7,0.9273574653276156,0.0,0.9143613069102764,0.0
EMG_08_R_M_gluteus_medius,RD0075,mat_raw,7,0.5163322505943635,0.0,0.44493062228035296,0.0
EMG_08_R_M_gluteus_medius,RD0075,c3d_step4,7,0.9609349669088542,0.0,0.9596798184112244,-0.14285714285714285
EMG_08_R_M_gluteus_medius,RD0075,c3d_raw,7,0.5163322505943635,0.0,0.44493062228035296,0.0
EMG_08_R_M_gluteus_medius,RD0079,mat_step4,9,0.9696417289088978,0.0,0.9734598392346889,0.0
EMG_08_R_M_gluteus_medius,RD0079,mat_sim2,9,0.9411852126583546,0.0,0.9355816699456998,0.0
EMG_08_R_M_gluteus_medius,RD0079,mat_raw,9,0.37369293520164,0.0,0.3720582116571816,0.8888888888888888
EMG_08_R_M_gluteus_medius,RD0079,c3d_step4,9,0.9696417289088961,0.0,0.9734598392346938,0.0
EMG_08_R_M_gluteus_medius,RD0079,c3d_raw,9,0.37369293520164,0.0,0.3720582116571816,0.8888888888888888
EMG_08_R_M_gluteus_medius,RD0080,mat_step4,18,0.9815881366186185,0.0,0.9811528394562793,0.05555555555555555
EMG_08_R_M_gluteus_medius,RD0080,mat_sim2,18,0.9538169769835061,0.0,0.9445894249087083,0.1111111111111111
EMG_08_R_M_gluteus_medius,RD0080,mat_raw,18,0.4192799943253893,0.0,0.40796258335363195,-0.16666666666666666
EMG_08_R_M_gluteus_medius,RD0080,c3d_step4,18,0.9815881366186193,0.0,0.9811528394562815,0.05555555555555555
EMG_08_R_M_gluteus_medius,RD0080,c3d_raw,18,0.4192799943253893,0.0,0.40796258335363195,-0.16666666666666666
EMG_08_R_M_gluteus_medius,RD71,mat_step4,4,0.9885452555232243,0.0,0.9877267253475517,0.0
EMG_08_R_M_gluteus_medius,RD71,mat_sim2,4,0.946915775892416,0.0,0.947649655867494,0.0
EMG_08_R_M_gluteus_medius,RD71,mat_raw,4,0.5314347056431784,0.0,0.540358487056348,0.75
EMG_08_R_M_gluteus_medius,RD71,c3d_step4,4,0.9885452555232332,0.0,0.9877267253475595,0.0
EMG_08_R_M_gluteus_medius,RD71,c3d_raw,4,0.5314347056431784,0.0,0.540358487056348,0.75
EMG_08_R_M_m_gluteus_medius,RD0002,c3d_step4,4,0.9393393877085618,-0.5,0.9396817828511613,0.0
EMG_08_R_M_m_gluteus_medius,RD0002,c3d_raw,4,0.6953759419126871,0.0,0.6445034048752278,0.0
EMG_09_R_M_m_vastus_lat,RD0002,c3d_step4,4,0.9805432760235471,0.0,0.979620192855768,0.25
EMG_09_R_M_m_vastus_lat,RD0002,c3d_raw,4,0.6045423810176443,0.0,0.5332434710750026,-1.0
EMG_09_R_M_vastus_lat,RD0001,mat_step4,17,0.9829625084509394,0.0,0.967716888050406,0.17647058823529413
EMG_09_R_M_vastus_lat,RD0001,mat_sim2,17,0.9590181719484352,0.0,0.9432293136659501,-0.058823529411764705
EMG_09_R_M_vastus_lat,RD0001,mat_raw,17,0.543758566488438,0.0,0.5391589754540859,0.17647058823529413
EMG_09_R_M_vastus_lat,RD0001,c3d_step4,17,0.9829625084509285,0.0,0.9677168880504188,0.17647058823529413
EMG_09_R_M_vastus_lat,RD0001,c3d_raw,17,0.543758566488438,0.0,0.5391589754540859,0.17647058823529413
EMG_09_R_M_vastus_lat,RD0002,mat_step4,18,0.9700887037716477,0.0,0.9661232232153767,0.1111111111111111
EMG_09_R_M_vastus_lat,RD0002,mat_sim2,18,0.9202717189652216,0.0,0.9129950944946936,-0.05555555555555555
EMG_09_R_M_vastus_lat,RD0002,mat_raw,18,0.32421707287587953,0.0,0.3706620033099731,1.1666666666666667
EMG_09_R_M_vastus_lat,RD0006,mat_step4,14,0.9892670202024079,0.0,0.9824852976778748,0.0
EMG_09_R_M_vastus_lat,RD0006,mat_sim2,14,0.9344357072117293,0.0,0.9315089576494933,-0.07142857142857142
EMG_09_R_M_vastus_lat,RD0006,mat_raw,14,0.4519430601141146,0.0,0.4338207854865603,0.14285714285714285
EMG_09_R_M_vastus_lat,RD0006,c3d_step4,14,0.9892670202024099,0.0,0.9824852976778764,0.0
EMG_09_R_M_vastus_lat,RD0006,c3d_raw,14,0.4519430601141146,0.0,0.4338207854865603,0.14285714285714285
EMG_09_R_M_vastus_lat,RD0012,mat_step4,22,0.9893514492399733,0.0,0.9861238519642769,0.045454545454545456
EMG_09_R_M_vastus_lat,RD0012,mat_sim2,22,0.9577586052016227,0.0,0.9574119670481707,-0.09090909090909091
EMG_09_R_M_vastus_lat,RD0012,mat_raw,22,0.5049245604262722,0.0,0.5056744365193565,0.22727272727272727
EMG_09_R_M_vastus_lat,RD0012,c3d_step4,22,0.9893514492399869,0.0,0.9861238519642807,0.045454545454545456
EMG_09_R_M_vastus_lat,RD0012,c3d_raw,22,0.5049245604262722,0.0,0.5056744365193565,0.22727272727272727
EMG_09_R_M_vastus_lat,RD0016,mat_step4,18,0.9867370229109309,0.0,0.9866119726781731,0.1111111111111111
EMG_09_R_M_vastus_lat,RD0016,mat_sim2,18,0.9540911992345129,0.0,0.9510508298348187,0.1111111111111111
EMG_09_R_M_vastus_lat,RD0016,mat_raw,18,0.40723356502767727,0.0,0.3971708619460325,-2.0555555555555554
EMG_09_R_M_vastus_lat,RD0016,c3d_step4,21,0.9877668113219827,0.0,0.9864818928845258,0.14285714285714285
EMG_09_R_M_vastus_lat,RD0016,c3d_raw,21,0.4175638355260701,0.0,0.415464379854423,0.19047619047619047
EMG_09_R_M_vastus_lat,RD0024,mat_step4,16,0.9856033878400939,0.0,0.9821419473442655,0.0625
EMG_09_R_M_vastus_lat,RD0024,mat_sim2,16,0.9591481949603315,0.0,0.9578911027571376,-0.125
EMG_09_R_M_vastus_lat,RD0024,mat_raw,16,0.38163594042583326,0.0,0.4337503149403705,2.3125
EMG_09_R_M_vastus_lat,RD0024,c3d_step4,16,0.9856033878400863,0.0,0.9821419473442644,0.0625
EMG_09_R_M_vastus_lat,RD0024,c3d_raw,16,0.38163594042583326,0.0,0.4337503149403705,2.3125
EMG_09_R_M_vastus_lat,RD0028,mat_step4,12,0.4315381037264592,0.0,0.48063586158030364,8.666666666666666
EMG_09_R_M_vastus_lat,RD0028,mat_sim2,12,0.6238973158406363,0.0,0.6355470633173544,0.0
EMG_09_R_M_vastus_lat,RD0028,mat_raw,12,0.28818119108825097,0.0,0.2980546276195936,-2.6666666666666665
EMG_09_R_M_vastus_lat,RD0028,c3d_step4,12,0.4315381037266027,0.0,0.4806358615801689,8.666666666666666
EMG_09_R_M_vastus_lat,RD0028,c3d_raw,12,0.28818119108825097,0.0,0.2980546276195936,-2.6666666666666665
EMG_09_R_M_vastus_lat,RD0029,mat_step4,15,0.9854662009043471,0.0,0.9827384414840935,-0.13333333333333333
EMG_09_R_M_vastus_lat,RD0029,mat_sim2,15,0.9648284849770193,0.0,0.9582120134641663,0.0
EMG_09_R_M_vastus_lat,RD0029,mat_raw,15,0.4195546287812755,0.0,0.42908318211386287,0.3333333333333333
EMG_09_R_M_vastus_lat,RD0029,c3d_step4,15,0.9854662009043472,0.0,0.9827384414840984,-0.13333333333333333
EMG_09_R_M_vastus_lat,RD0029,c3d_raw,15,0.4195546287812755,0.0,0.42908318211386287,0.3333333333333333
EMG_09_R_M_vastus_lat,RD0035,mat_step4,13,0.9717158632440597,0.0,0.9630661494214241,0.07692307692307693
EMG_09_R_M_vastus_lat,RD0035,mat_sim2,13,0.9300147701927285,0.0,0.9206726653674242,0.07692307692307693
EMG_09_R_M_vastus_lat,RD0035,mat_raw,13,0.4391479895365994,0.0,0.4327863364619322,0.0
EMG_09_R_M_vastus_lat,RD0035,c3d_step4,13,0.9717158632440714,0.0,0.9630661494214383,0.07692307692307693
EMG_09_R_M_vastus_lat,RD0035,c3d_raw,13,0.4391479895365994,0.0,0.4327863364619322,0.0
EMG_09_R_M_vastus_lat,RD0036,mat_step4,22,0.9417926281949154,0.0,0.9372471068613325,0.045454545454545456
EMG_09_R_M_vastus_lat,RD0036,mat_sim2,22,0.9030611890686435,0.0,0.8894957090156822,-0.13636363636363635
EMG_09_R_M_vastus_lat,RD0036,mat_raw,22,0.6849837524055182,0.0,0.6750140884953294,-0.18181818181818182
EMG_09_R_M_vastus_lat,RD0036,c3d_step4,22,0.9417926281949129,0.0,0.9372471068613496,0.045454545454545456
EMG_09_R_M_vastus_lat,RD0036,c3d_raw,22,0.6849837524055182,0.0,0.6750140884953294,-0.18181818181818182
EMG_09_R_M_vastus_lat,RD0037,mat_step4,8,0.968120667250162,0.0,0.9652531499803887,0.125
EMG_09_R_M_vastus_lat,RD0037,mat_sim2,8,0.914483497142103,0.0,0.9127894833766892,0.125
EMG_09_R_M_vastus_lat,RD0037,mat_raw,8,0.31893002581374064,0.0,0.37169085856644524,-0.5
EMG_09_R_M_vastus_lat,RD0037,c3d_step4,8,0.9681206672501617,0.0,0.9652531499803947,0.125
EMG_09_R_M_vastus_lat,RD0037,c3d_raw,8,0.31893002581374064,0.0,0.37169085856644524,-0.5
EMG_09_R_M_vastus_lat,RD0041,mat_step4,23,0.9541780544942137,0.0,0.9432650858860027,0.0
EMG_09_R_M_vastus_lat,RD0041,mat_sim2,23,0.894962423843287,0.0,0.8858210609457123,-0.043478260869565216
EMG_09_R_M_vastus_lat,RD0041,mat_raw,23,0.35819104074543295,0.0,0.3547105499886062,2.869565217391304
EMG_09_R_M_vastus_lat,RD0041,c3d_step4,23,0.9541780544941914,0.0,0.9432650858860058,0.0
EMG_09_R_M_vastus_lat,RD0041,c3d_raw,23,0.35819104074543295,0.0,0.3547105499886062,2.869565217391304
